7.724761962890625e-05,0.4594764709472656,6.198883056640625e-06,0.08947539329528809,1.1205673217773438e-05,5.7220458984375e-06,5.0067901611328125e-06,2.9325485229492188e-05,0.5490865707397461
6.461143493652344e-05,0.2220902442932129,6.4373016357421875e-06,0.0911095142364502,1.3589859008789062e-05,6.198883056640625e-06,5.0067901611328125e-06,3.314018249511719e-05,0.31332874298095703
5.3882598876953125e-05,0.23107314109802246,5.7220458984375e-06,0.09007883071899414,1.1444091796875e-05,5.9604644775390625e-06,4.76837158203125e-06,3.24249267578125e-05,0.32126617431640625
0.00010657310485839844,0.26244330406188965,7.62939453125e-06,0.09136414527893066,1.3828277587890625e-05,6.198883056640625e-06,4.76837158203125e-06,3.62396240234375e-05,0.35398268699645996
7.295608520507812e-05,0.23540449142456055,6.67572021484375e-06,0.0903632640838623,1.5020370483398438e-05,5.9604644775390625e-06,5.0067901611328125e-06,3.719329833984375e-05,0.3259105682373047
6.103515625e-05,0.2330923080444336,6.67572021484375e-06,0.09157681465148926,1.4781951904296875e-05,5.9604644775390625e-06,4.5299530029296875e-06,3.62396240234375e-05,0.3247983455657959
5.53131103515625e-05,0.25887179374694824,6.198883056640625e-06,0.09235334396362305,1.430511474609375e-05,5.9604644775390625e-06,4.76837158203125e-06,3.886222839355469e-05,0.3513505458831787
6.222724914550781e-05,0.2854766845703125,5.9604644775390625e-06,0.08604097366333008,1.3113021850585938e-05,5.9604644775390625e-06,5.0067901611328125e-06,3.600120544433594e-05,0.3716459274291992
7.081031799316406e-05,0.4499354362487793,6.4373016357421875e-06,0.08605837821960449,1.3828277587890625e-05,6.4373016357421875e-06,5.0067901611328125e-06,3.695487976074219e-05,0.5361332893371582
5.9604644775390625e-05,0.2619760036468506,7.152557373046875e-06,0.0851280689239502,1.3589859008789062e-05,6.198883056640625e-06,4.76837158203125e-06,3.552436828613281e-05,0.3472309112548828
6.961822509765625e-05,0.2577779293060303,6.198883056640625e-06,0.08570432662963867,1.430511474609375e-05,6.198883056640625e-06,4.5299530029296875e-06,3.6716461181640625e-05,0.34361982345581055
6.008148193359375e-05,0.2624483108520508,5.9604644775390625e-06,0.08612227439880371,1.430511474609375e-05,5.7220458984375e-06,4.76837158203125e-06,3.695487976074219e-05,0.34869837760925293
7.033348083496094e-05,0.30712437629699707,6.198883056640625e-06,0.08543801307678223,1.3113021850585938e-05,5.7220458984375e-06,5.0067901611328125e-06,3.62396240234375e-05,0.3926990032196045
7.581710815429688e-05,0.2515983581542969,5.4836273193359375e-06,0.08518528938293457,1.4066696166992188e-05,6.198883056640625e-06,4.76837158203125e-06,3.886222839355469e-05,0.3369288444519043
6.556510925292969e-05,0.26223111152648926,6.9141387939453125e-06,0.08544492721557617,1.430511474609375e-05,5.7220458984375e-06,4.76837158203125e-06,3.600120544433594e-05,0.3478093147277832
7.891654968261719e-05,0.2600748538970947,6.198883056640625e-06,0.08472013473510742,1.2874603271484375e-05,5.7220458984375e-06,5.245208740234375e-06,3.719329833984375e-05,0.3449411392211914
5.9604644775390625e-05,0.4453542232513428,6.198883056640625e-06,0.0848689079284668,1.4781951904296875e-05,5.9604644775390625e-06,5.0067901611328125e-06,3.647804260253906e-05,0.5303511619567871
7.605552673339844e-05,0.22879576683044434,6.4373016357421875e-06,0.08582854270935059,1.4543533325195312e-05,6.198883056640625e-06,5.0067901611328125e-06,3.62396240234375e-05,0.31476879119873047
5.984306335449219e-05,0.2112734317779541,6.67572021484375e-06,0.08672714233398438,1.33514404296875e-05,5.9604644775390625e-06,4.5299530029296875e-06,4.076957702636719e-05,0.29813170433044434
6.985664367675781e-05,0.24346566200256348,6.198883056640625e-06,0.08771991729736328,1.3828277587890625e-05,5.7220458984375e-06,5.0067901611328125e-06,3.6716461181640625e-05,0.33132290840148926
6.866455078125e-05,0.2506225109100342,6.198883056640625e-06,0.08890581130981445,1.5020370483398438e-05,6.4373016357421875e-06,5.0067901611328125e-06,4.172325134277344e-05,0.33967137336730957
6.67572021484375e-05,0.24785494804382324,6.198883056640625e-06,0.08888411521911621,1.3828277587890625e-05,6.198883056640625e-06,4.5299530029296875e-06,3.719329833984375e-05,0.33687376976013184
6.437301635742188e-05,0.2417151927947998,6.198883056640625e-06,0.08827567100524902,1.52587890625e-05,6.198883056640625e-06,5.0067901611328125e-06,3.790855407714844e-05,0.3301258087158203
6.842613220214844e-05,0.2569620609283447,6.198883056640625e-06,0.08729839324951172,1.4781951904296875e-05,5.9604644775390625e-06,4.76837158203125e-06,4.029273986816406e-05,0.34440088272094727
6.604194641113281e-05,0.4480860233306885,6.67572021484375e-06,0.09283185005187988,1.3113021850585938e-05,5.7220458984375e-06,4.5299530029296875e-06,3.5762786865234375e-05,0.5410497188568115
6.866455078125e-05,0.2506122589111328,6.4373016357421875e-06,0.09186625480651855,1.4781951904296875e-05,5.4836273193359375e-06,5.245208740234375e-06,4.1484832763671875e-05,0.3426206111907959
6.103515625e-05,0.22766971588134766,5.9604644775390625e-06,0.09362459182739258,1.4066696166992188e-05,5.4836273193359375e-06,4.76837158203125e-06,3.647804260253906e-05,0.32142210006713867
0.00011301040649414062,0.2616844177246094,7.62939453125e-06,0.08900761604309082,1.1444091796875e-05,5.4836273193359375e-06,4.5299530029296875e-06,3.337860107421875e-05,0.35086750984191895
6.341934204101562e-05,0.25441431999206543,6.67572021484375e-06,0.08800458908081055,1.4781951904296875e-05,6.4373016357421875e-06,5.0067901611328125e-06,4.57763671875e-05,0.3425610065460205
6.031990051269531e-05,0.26262736320495605,1.1444091796875e-05,0.0893712043762207,1.2159347534179688e-05,5.4836273193359375e-06,5.0067901611328125e-06,3.504753112792969e-05,0.3521280288696289
5.340576171875e-05,0.26311397552490234,6.198883056640625e-06,0.08853673934936523,1.5020370483398438e-05,5.9604644775390625e-06,5.245208740234375e-06,4.410743713378906e-05,0.35178065299987793
5.841255187988281e-05,0.25007176399230957,6.198883056640625e-06,0.0859689712524414,1.52587890625e-05,6.4373016357421875e-06,4.76837158203125e-06,3.552436828613281e-05,0.3361673355102539
5.650520324707031e-05,0.4364657402038574,5.7220458984375e-06,0.08831429481506348,1.0967254638671875e-05,5.9604644775390625e-06,5.245208740234375e-06,3.337860107421875e-05,0.5248978137969971
6.318092346191406e-05,0.2224113941192627,6.198883056640625e-06,0.09029650688171387,1.5020370483398438e-05,5.9604644775390625e-06,4.76837158203125e-06,4.1484832763671875e-05,0.31284451484680176
6.079673767089844e-05,0.21071195602416992,5.9604644775390625e-06,0.09065485000610352,1.3828277587890625e-05,5.7220458984375e-06,4.76837158203125e-06,3.719329833984375e-05,0.3014950752258301
5.316734313964844e-05,0.20329761505126953,5.7220458984375e-06,0.0917356014251709,1.3113021850585938e-05,5.9604644775390625e-06,4.76837158203125e-06,3.528594970703125e-05,0.2951512336730957
5.435943603515625e-05,0.23622488975524902,5.9604644775390625e-06,0.09176993370056152,1.3589859008789062e-05,5.4836273193359375e-06,4.76837158203125e-06,3.743171691894531e-05,0.32811641693115234
6.508827209472656e-05,0.24933266639709473,5.9604644775390625e-06,0.08989357948303223,1.52587890625e-05,5.4836273193359375e-06,4.76837158203125e-06,3.838539123535156e-05,0.33936119079589844
8.845329284667969e-05,0.24862122535705566,6.4373016357421875e-06,0.08798408508300781,1.7881393432617188e-05,6.4373016357421875e-06,5.0067901611328125e-06,4.8160552978515625e-05,0.3367776870727539
6.0558319091796875e-05,0.25302934646606445,5.9604644775390625e-06,0.08814263343811035,1.1920928955078125e-05,5.245208740234375e-06,4.76837158203125e-06,3.409385681152344e-05,0.341294527053833
6.628036499023438e-05,0.45293450355529785,6.4373016357421875e-06,0.09410309791564941,1.7881393432617188e-05,6.198883056640625e-06,5.245208740234375e-06,4.792213439941406e-05,0.5471875667572021
5.936622619628906e-05,0.25597310066223145,6.9141387939453125e-06,0.09639096260070801,1.5974044799804688e-05,5.9604644775390625e-06,5.0067901611328125e-06,3.838539123535156e-05,0.3524956703186035
6.151199340820312e-05,0.2819831371307373,7.152557373046875e-06,0.09242868423461914,1.1205673217773438e-05,5.9604644775390625e-06,4.76837158203125e-06,3.2901763916015625e-05,0.37453532218933105
7.05718994140625e-05,0.2605879306793213,5.9604644775390625e-06,0.08742475509643555,1.33514404296875e-05,5.7220458984375e-06,4.76837158203125e-06,3.695487976074219e-05,0.34815001487731934
6.532669067382812e-05,0.2600252628326416,6.4373016357421875e-06,0.08704137802124023,1.4781951904296875e-05,5.9604644775390625e-06,4.5299530029296875e-06,4.458427429199219e-05,0.34720826148986816
6.151199340820312e-05,0.23553824424743652,5.9604644775390625e-06,0.09019064903259277,1.3828277587890625e-05,5.4836273193359375e-06,4.76837158203125e-06,3.838539123535156e-05,0.32585883140563965
7.05718994140625e-05,0.2579922676086426,5.7220458984375e-06,0.0892786979675293,1.621246337890625e-05,6.4373016357421875e-06,5.245208740234375e-06,4.839897155761719e-05,0.3474235534667969
5.936622619628906e-05,0.2683103084564209,6.4373016357421875e-06,0.08604621887207031,1.6927719116210938e-05,6.198883056640625e-06,4.5299530029296875e-06,4.124641418457031e-05,0.3544912338256836
6.222724914550781e-05,0.45296478271484375,5.9604644775390625e-06,0.08559918403625488,1.3113021850585938e-05,5.245208740234375e-06,4.76837158203125e-06,3.600120544433594e-05,0.5386912822723389
